Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,39.92,4,0.0,11.1776
First Class,Corporate,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,24.64,4,0.2,4.004
First Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,1056.86,7,0.0,158.529
Second Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,2.328,2,0.6,-0.7566
Standard Class,Home Office,United States,Sanford,Florida,32771,South,Furniture,Furnishings,220.704,6,0.2,-8.2764
First Class,Consumer,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,102.3,1,0.0,26.598
Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Furniture,Tables,607.52,2,0.0,97.2032
Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Furniture,Furnishings,10.332,3,0.6,-5.9409
First Class,Consumer,United States,Greeley,Colorado,80634,West,Furniture,Furnishings,11.664,3,0.2,3.3534
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,56.96,2,0.0,21.0752
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,353.568,2,0.2,-44.196
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,13.96,2,0.0,6.7008
Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Tables,399.672,7,0.2,-14.9877
Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,30.56,5,0.6,-19.864
Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,481.176,2,0.4,-120.294
First Class,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Furniture,Bookcases,177.45,5,0.5,-78.078
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Bookcases,130.98,2,0.5,-89.0664
Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,139.58,7,0.0,39.0824
Standard Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,4.712,1,0.2,1.4136
Same Day,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,14.19,3,0.0,5.5341
Standard Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Bookcases,723.92,5,0.2,-81.441
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,21.968,4,0.6,-15.9268
Second Class,Consumer,United States,Lakewood,California,90712,West,Furniture,Furnishings,94.2,5,0.0,39.564
Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,182.352,3,0.2,-18.2352
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Furnishings,7.692,1,0.6,-3.6537
First Class,Consumer,United States,Mansfield,Texas,76063,Central,Furniture,Tables,517.405,5,0.3,-81.3065
Second Class,Home Office,United States,San Francisco,California,94109,West,Furniture,Tables,300.904,1,0.2,11.2839
Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Furnishings,31.168,4,0.2,9.3504
Standard Class,Corporate,United States,Nashville,Tennessee,37211,South,Furniture,Tables,120.96,2,0.4,-28.224
First Class,Corporate,United States,Los Angeles,California,90008,West,Furniture,Bookcases,305.9745,3,0.15,25.1979
Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Tables,626.352,3,0.2,-23.4882
Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Bookcases,359.499,3,0.15,-29.6058
Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Furnishings,6.984,2,0.6,-4.5396
Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,53.352,3,0.2,16.0056
Standard Class,Corporate,United States,Murfreesboro,Tennessee,37130,South,Furniture,Bookcases,131.104,2,0.2,8.194
Second Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,126.3,3,0.0,40.416
First Class,Consumer,United States,Hillsboro,Oregon,97123,West,Furniture,Furnishings,11.032,1,0.2,3.0338
Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Furnishings,210.58,2,0.0,12.6348
Standard Class,Corporate,United States,Columbia,Maryland,21044,East,Furniture,Furnishings,27.42,3,0.0,9.3228
Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Bookcases,287.976,3,0.2,7.1994
First Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Bookcases,1227.9984,6,0.32,-36.1176
Standard Class,Corporate,United States,Twin Falls,Idaho,83301,West,Furniture,Tables,1128.39,3,0.0,259.5297
Standard Class,Consumer,United States,Monroe,North Carolina,28110,South,Furniture,Bookcases,77.728,2,0.2,-3.8864
First Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,Bookcases,341.96,2,0.0,54.7136
Standard Class,Corporate,United States,Utica,New York,13501,East,Furniture,Furnishings,40.48,2,0.0,14.5728
Standard Class,Home Office,United States,Harrisonburg,Virginia,22801,South,Furniture,Furnishings,39.96,2,0.0,14.3856
First Class,Corporate,United States,Raleigh,North Carolina,27604,South,Furniture,Furnishings,159.84,10,0.2,45.954
Standard Class,Home Office,United States,Paterson,New Jersey,7501,East,Furniture,Furnishings,8.92,4,0.0,3.9248
First Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Bookcases,493.43,5,0.3,-70.49
Standard Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,70.68,12,0.0,31.0992
Standard Class,Home Office,United States,Stockton,California,95207,West,Furniture,Furnishings,629.64,9,0.0,107.0388
Standard Class,Consumer,United States,Texas City,Texas,77590,Central,Furniture,Tables,489.23,2,0.3,41.934
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,312.03,3,0.0,43.6842
Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Furnishings,32.064,3,0.6,-12.8256
Standard Class,Corporate,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,177.68,2,0.0,46.1968
Standard Class,Corporate,United States,Coral Gables,Florida,33134,South,Furniture,Furnishings,11.568,3,0.2,2.6028
Standard Class,Consumer,United States,Rockford,Illinois,61107,Central,Furniture,Tables,626.1,3,0.5,-538.446
Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Tables,609.98,4,0.3,-113.282
Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Tables,211.372,2,0.3,-45.294
Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,99.95,5,0.0,22.9885
Standard Class,Corporate,United States,Green Bay,Wisconsin,54302,Central,Furniture,Furnishings,16.74,2,0.0,4.3524
Standard Class,Consumer,United States,Jackson,Tennessee,38301,South,Furniture,Tables,934.956,6,0.4,-249.3216
Second Class,Consumer,United States,Jacksonville,Florida,32216,South,Furniture,Bookcases,155.456,4,0.2,-7.7728
First Class,Consumer,United States,Hialeah,Florida,33012,South,Furniture,Furnishings,21.0,3,0.2,5.775
First Class,Consumer,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,273.96,2,0.0,71.2296
First Class,Consumer,United States,Virginia Beach,Virginia,23464,South,Furniture,Furnishings,756.8,5,0.0,75.68
Second Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Bookcases,344.981,7,0.15,28.4102
First Class,Corporate,United States,Dallas,Texas,75220,Central,Furniture,Tables,127.785,1,0.3,-31.0335
Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,159.04,5,0.6,-194.824
Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Tables,145.98,2,0.5,-99.2664
Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,77.952,3,0.2,12.6672
Standard Class,Corporate,United States,Springfield,Missouri,65807,Central,Furniture,Furnishings,9.68,2,0.0,3.7752
Standard Class,Corporate,United States,Columbia,Tennessee,38401,South,Furniture,Tables,1875.258,7,0.4,-968.8833
Same Day,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,5.82,2,0.0,2.7354
First Class,Corporate,United States,New York City,New York,10011,East,Furniture,Furnishings,135.8,7,0.0,66.542
Second Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Furnishings,29.46,6,0.0,9.7218
First Class,Home Office,United States,Fort Collins,Colorado,80525,West,Furniture,Furnishings,98.328,3,0.2,9.8328
Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,37.74,3,0.0,12.8316
Standard Class,Consumer,United States,Marlborough,Massachusetts,1752,East,Furniture,Furnishings,14.82,3,0.0,6.2244
Standard Class,Consumer,United States,Marlborough,Massachusetts,1752,East,Furniture,Furnishings,191.82,3,0.0,61.3824
Same Day,Corporate,United States,Seattle,Washington,98103,West,Furniture,Tables,283.56,4,0.0,45.3696
Standard Class,Corporate,United States,Chandler,Arizona,85224,West,Furniture,Tables,73.915,1,0.5,-45.8273
Standard Class,Consumer,United States,Hollywood,Florida,33021,South,Furniture,Furnishings,337.088,4,0.2,16.8544
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,74.76,7,0.0,23.9232
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,364.776,3,0.2,27.3582
Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Tables,1115.17,7,0.0,334.551
First Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,11.352,3,0.2,2.6961
Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Furniture,Furnishings,318.08,4,0.0,34.9888
Second Class,Corporate,United States,Troy,Ohio,45373,East,Furniture,Bookcases,482.94,6,0.5,-376.6932
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,64.96,5,0.6,-84.448
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,31.968,2,0.2,6.3936
Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Furnishings,9.552,3,0.6,-3.8208
Second Class,Home Office,United States,Houston,Texas,77070,Central,Furniture,Furnishings,5.344,4,0.6,-2.1376
Second Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Bookcases,301.47,3,0.5,-241.176
Standard Class,Corporate,United States,Laurel,Maryland,20707,East,Furniture,Furnishings,27.46,2,0.0,9.8856
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,19.312,2,0.2,3.1382
Standard Class,Consumer,United States,Eau Claire,Wisconsin,54703,Central,Furniture,Bookcases,405.86,7,0.0,32.4688
Same Day,Home Office,United States,Oxnard,California,93030,West,Furniture,Furnishings,31.96,2,0.0,1.598
Standard Class,Consumer,United States,Westminster,California,92683,West,Furniture,Furnishings,51.75,1,0.0,15.525
First Class,Consumer,United States,Perth Amboy,New Jersey,8861,East,Furniture,Bookcases,120.98,1,0.0,12.098
Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,39.88,2,0.0,11.1664
Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,79.44,3,0.0,28.5984
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Bookcases,301.47,3,0.5,-204.9996
First Class,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,Tables,1504.52,4,0.0,346.0396
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,94.68,9,0.0,31.2444
Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Tables,568.728,3,0.2,28.4364
First Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,147.568,2,0.2,-3.6892
Standard Class,Home Office,United States,San Francisco,California,94122,West,Furniture,Bookcases,119.833,1,0.15,7.049
Second Class,Consumer,United States,Columbia,Missouri,65203,Central,Furniture,Furnishings,332.94,3,0.0,53.2704
First Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Furniture,Furnishings,14.56,2,0.0,5.5328
Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,10.02,3,0.0,4.4088
Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Bookcases,163.88,2,0.0,40.97
First Class,Consumer,United States,Monroe,North Carolina,28110,South,Furniture,Furnishings,18.176,1,0.2,4.7712
Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Furniture,Tables,457.485,3,0.3,-84.9615
Standard Class,Corporate,United States,Cleveland,Ohio,44105,East,Furniture,Bookcases,115.96,4,0.5,-64.9376
Standard Class,Corporate,United States,New York City,New York,10009,East,Furniture,Furnishings,183.92,4,0.0,31.2664
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,11.376,3,0.6,-5.688
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,66.112,4,0.6,-84.2928
First Class,Consumer,United States,Edmonds,Washington,98026,West,Furniture,Furnishings,80.96,4,0.0,34.8128
First Class,Consumer,United States,Coral Springs,Florida,33065,South,Furniture,Bookcases,314.352,3,0.2,-15.7176
First Class,Home Office,United States,Troy,Ohio,45373,East,Furniture,Tables,455.97,5,0.4,-106.393
First Class,Home Office,United States,Troy,Ohio,45373,East,Furniture,Furnishings,30.144,2,0.2,8.2896
Standard Class,Consumer,United States,Moreno Valley,California,92553,West,Furniture,Furnishings,842.72,8,0.0,202.2528
Standard Class,Consumer,United States,Moreno Valley,California,92553,West,Furniture,Furnishings,41.96,2,0.0,10.9096
Second Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,313.722,3,0.4,-99.3453
Second Class,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,45.98,1,0.0,7.8166
Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Furnishings,22.14,3,0.0,6.4206
First Class,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,41.568,4,0.2,-4.1568
Standard Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Furnishings,120.576,8,0.2,33.1584
First Class,Consumer,United States,New York City,New York,10011,East,Furniture,Bookcases,801.568,2,0.2,-10.0196
Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Furniture,Furnishings,4.272,2,0.2,0.9612
Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,209.148,2,0.4,-66.2302
Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,12.07,1,0.0,3.9831
First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,87.92,5,0.2,15.386
Standard Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,10.11,3,0.0,3.2352
Standard Class,Corporate,United States,Buffalo,New York,14215,East,Furniture,Furnishings,199.9,5,0.0,39.98
Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Furniture,Tables,103.481,1,0.3,-16.2613
Standard Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Furniture,Furnishings,477.3,5,0.0,138.417
Standard Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Furnishings,31.96,2,0.0,1.598
Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Tables,166.5,2,0.4,-66.6
Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,101.4,5,0.0,38.532
Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,51.56,2,0.6,-61.872
Second Class,Corporate,United States,Houston,Texas,77036,Central,Furniture,Bookcases,781.864,10,0.32,-137.976
Same Day,Consumer,United States,Wheeling,West Virginia,26003,East,Furniture,Tables,673.344,3,0.3,-76.9536
Standard Class,Corporate,United States,Broken Arrow,Oklahoma,74012,Central,Furniture,Tables,1592.85,7,0.0,350.427
Standard Class,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,26.94,3,0.0,11.3148
Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,32.04,3,0.0,8.01
Second Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Bookcases,204.6664,1,0.32,-6.0196
First Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Furnishings,199.9,5,0.0,39.98
Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,8.856,3,0.6,-6.8634
First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Bookcases,477.666,2,0.15,84.294
Standard Class,Corporate,United States,Houston,Texas,77095,Central,Furniture,Bookcases,369.1992,3,0.32,-114.0174
Standard Class,Corporate,United States,Broomfield,Colorado,80020,West,Furniture,Furnishings,68.432,7,0.2,8.554
Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,71.12,5,0.2,9.779
Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Furnishings,5.312,2,0.6,-1.5936
First Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Furnishings,51.968,2,0.2,10.3936
Same Day,Consumer,United States,Pomona,California,91767,West,Furniture,Furnishings,31.56,3,0.0,10.4148
Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,400.784,1,0.2,-5.0098
Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Furniture,Furnishings,24.7,5,0.6,-9.88
Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Furniture,Furnishings,302.72,5,0.6,-378.4
Standard Class,Home Office,United States,Sacramento,California,95823,West,Furniture,Furnishings,60.84,3,0.0,19.4688
Standard Class,Corporate,United States,Rochester,New York,14609,East,Furniture,Tables,376.866,3,0.4,-213.5574
Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,282.84,4,0.0,19.7988
First Class,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Tables,307.314,3,0.3,-39.5118
First Class,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Bookcases,409.9992,3,0.32,-96.4704
Standard Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,137.54,2,0.0,55.016
Standard Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Tables,730.2,4,0.0,94.926
Second Class,Consumer,United States,Concord,North Carolina,28027,South,Furniture,Tables,4297.644,13,0.4,-1862.3124
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Bookcases,3406.664,8,0.15,160.3136
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,595.38,6,0.0,297.69
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,97.44,3,0.0,35.0784
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,119.94,3,0.0,23.988
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,12.42,3,0.0,4.4712
Standard Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Furnishings,41.6,4,0.0,14.144
Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,201.04,8,0.0,54.2808
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Bookcases,613.9992,3,0.32,-18.0588
Same Day,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,30.336,4,0.2,9.48
Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,19.96,2,0.0,5.5888
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,273.568,2,0.2,-34.196
Standard Class,Corporate,United States,Green Bay,Wisconsin,54302,Central,Furniture,Furnishings,18.96,2,0.0,7.584
Standard Class,Corporate,United States,Burlington,Vermont,5408,East,Furniture,Bookcases,4404.9,5,0.0,1013.127
Same Day,Consumer,United States,Los Angeles,California,90008,West,Furniture,Tables,364.08,2,0.2,9.102
Same Day,Consumer,United States,Los Angeles,California,90008,West,Furniture,Tables,71.088,2,0.2,-1.7772
Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,10.984,2,0.6,-7.9634
Second Class,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Tables,292.1,2,0.0,58.42
Standard Class,Home Office,United States,Hialeah,Florida,33012,South,Furniture,Bookcases,339.92,5,0.2,8.498
Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Furnishings,17.496,3,0.6,-10.0602
Second Class,Corporate,United States,Paterson,New Jersey,7501,East,Furniture,Furnishings,8.28,2,0.0,2.9808
Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Bookcases,1023.332,5,0.32,-30.098
Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,7.38,1,0.0,2.1402
Standard Class,Home Office,United States,Fort Lauderdale,Florida,33311,South,Furniture,Furnishings,45.568,2,0.2,9.6832
Standard Class,Corporate,United States,Saint Petersburg,Florida,33710,South,Furniture,Furnishings,173.208,7,0.2,45.4671
Second Class,Consumer,United States,Beaumont,Texas,77705,Central,Furniture,Furnishings,8.624,7,0.6,-2.5872
First Class,Consumer,United States,La Porte,Texas,77571,Central,Furniture,Furnishings,14.0,4,0.6,-6.3
First Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Furnishings,61.544,7,0.6,-40.0036
Second Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Furnishings,511.5,5,0.0,132.99
Standard Class,Corporate,United States,New York City,New York,10009,East,Furniture,Furnishings,12.56,2,0.0,4.0192
Standard Class,Corporate,United States,New York City,New York,10009,East,Furniture,Furnishings,214.7,5,0.0,83.733
Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,50.32,4,0.0,21.1344
Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Tables,3393.68,8,0.0,610.8624
Standard Class,Home Office,United States,Richmond,Indiana,47374,Central,Furniture,Furnishings,18.96,2,0.0,8.532
First Class,Corporate,United States,Mason,Ohio,45040,East,Furniture,Furnishings,68.704,2,0.2,16.3172
Second Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,95.2,5,0.0,27.608
Standard Class,Consumer,United States,Fairfield,Ohio,45014,East,Furniture,Furnishings,466.32,3,0.2,34.974
Standard Class,Consumer,United States,Fairfield,Ohio,45014,East,Furniture,Furnishings,82.64,2,0.2,0.0
Standard Class,Home Office,United States,Springfield,Ohio,45503,East,Furniture,Tables,330.588,1,0.4,-143.2548
Standard Class,Consumer,United States,Louisville,Colorado,80027,West,Furniture,Furnishings,22.752,3,0.2,7.11
Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Furniture,Furnishings,25.128,3,0.6,-6.9102
First Class,Corporate,United States,Anaheim,California,92804,West,Furniture,Furnishings,131.88,7,0.0,55.3896
First Class,Corporate,United States,Anaheim,California,92804,West,Furniture,Furnishings,207.35,5,0.0,24.882
First Class,Corporate,United States,Anaheim,California,92804,West,Furniture,Furnishings,44.67,3,0.0,12.0609
Second Class,Consumer,United States,Marion,Iowa,52302,Central,Furniture,Furnishings,14.91,3,0.0,4.6221
Same Day,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,24.27,3,0.0,8.7372
Standard Class,Consumer,United States,San Bernardino,California,92404,West,Furniture,Bookcases,683.332,4,0.15,-40.196
Second Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Tables,71.088,2,0.2,-1.7772
Standard Class,Corporate,United States,New York City,New York,10009,East,Furniture,Furnishings,60.35,5,0.0,19.9155
Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Tables,273.568,2,0.2,10.2588
First Class,Home Office,United States,Houston,Texas,77041,Central,Furniture,Bookcases,383.4656,4,0.32,-67.6704
Second Class,Corporate,United States,Newark,Delaware,19711,East,Furniture,Furnishings,13.4,1,0.0,6.432
Second Class,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,Tables,85.98,1,0.0,22.3548
Second Class,Consumer,United States,Miami,Florida,33180,South,Furniture,Furnishings,25.248,3,0.2,4.1028
Standard Class,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,91.96,2,0.0,15.6332
